index,t,objective,peak
1000,1.998,0.167227140780131,0.0793965695841476
1001,2,0.165939776537028,0.0801149646597037
1002,2.002,0.166106293473319,0.0808404320990687
1003,2.004,0.165224894163844,0.0815730498548266
1004,2.006,0.165439626840782,0.0823128968054709
1005,2.008,0.164645505034295,0.083060052766482
1006,2.01,0.164916414897705,0.083814598501417
1007,2.012,0.164167317280459,0.0845766157332226
1008,2.014,0.164391509175635,0.0853461871555994
1009,2.016,0.16334648709029,0.0861233964445444
1010,2.018,0.163522830670852,0.0869083282699262
1011,2.02,0.162607979864859,0.0877010683072982
1012,2.022,0.162935775773428,0.0885017032497525
1013,2.024,0.16184050320625,0.0893103208199048
1014,2.026,0.16239201853038,0.0901270097820751
1015,2.028,0.161411680794128,0.0909518599544716
1016,2.03,0.16203059376037,0.0917849622216183
1017,2.032,0.16110458561587,0.0926264085468477
1018,2.034,0.161805697920396,0.0934762919849276
1019,2.036,0.160963933496714,0.0943347066948411
1020,2.038,0.161695717393196,0.0952017479526536
1021,2.04,0.160798165232668,0.0960775121645637
1022,2.042,0.161441048858773,0.0969620968800118
1023,2.044,0.160341078000172,0.0978556008050007
1024,2.046,0.160866468645303,0.0987581238154926
1025,2.048,0.159698683598109,0.0996697669709423
1026,2.05,0.160293166029828,0.100590632527994
1027,2.052,0.158908159494892,0.101520823954268
1028,2.054,0.159325982357781,0.10246044594232
1029,2.056,0.157682481987275,0.10340960442371
1030,2.058,0.158214706784762,0.104368406583199
1031,2.06,0.156741668660021,0.105336960873108
1032,2.062,0.157375020789557,0.106315377027788
1033,2.064,0.156033301182133,0.107303766078224
1034,2.066,0.156774287559653,0.108302240366788
1035,2.068,0.155304921380199,0.109310913562132
1036,2.07,0.156087885911112,0.110329900674173
1037,2.072,0.154925056882921,0.111359318069265
1038,2.074,0.155964885331462,0.112399283485497
1039,2.076,0.154880176065532,0.113449916048094
1040,2.078,0.155938528004751,0.114511336284945
1041,2.08,0.154873039427194,0.115583666142377
1042,2.082,0.155923410534286,0.116667029000909
1043,2.084,0.154837342551594,0.117761549691249
1044,2.086,0.155797897348259,0.118867354510351
1045,2.088,0.154528135290656,0.119984571237707
1046,2.09,0.155616486697728,0.121113329151668
1047,2.092,0.154285794768138,0.122253759045936
1048,2.094,0.155330711350418,0.123405993246208
1049,2.096,0.153918036204681,0.124570165626971
1050,2.098,0.155057207846078,0.125746411628345
1051,2.1,0.153682967757925,0.126934868273118
1052,2.102,0.154924011006398,0.128135674183953
1053,2.104,0.15358915309634,0.129348969600599
1054,2.106,0.154694440307716,0.130574896397377
1055,2.108,0.153055575032597,0.131813598100667
