index,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric
8761,1.12595105843232,0.155882797973765,1.65570039048501,0.0760743634329548,1.00285332402643
8801,1.16059022855658,0.18360363755288,1.78301400100768,0.0808420034908509,1.18531581437475
8841,1.28079553098957,0.213511399142728,1.91531194363599,0.0847582516214877,1.10326278441564
8881,1.34527055191711,0.24810229265663,2.06420458499429,0.088653041779731,1.2348568653204
8921,1.41397438010226,0.287680653451074,2.22923990724789,0.0925420286313366,1.38313651658106
8961,1.48951685928016,0.341149654258048,2.44330760752791,0.0987712946165261,1.59782996755414
9001,1.61041771030128,0.405182345560971,2.6867986990682,0.106158422916802,1.73042489455251
9041,1.81171512372458,0.473928620916612,2.93991000290388,0.113492781430645,1.67723813348584
9081,1.90729370593974,0.551807141213038,3.21730246831921,0.121816885803346,1.92072224822967
9121,2.15969027063872,0.663244663693183,3.58103882300405,0.135686152309245,1.91868068518669
9161,2.2635676987971,0.783298147547515,3.96523811540046,0.151043568568968,2.26777847216219
9201,3.1633226106727,0.894233204171991,4.34356624864682,0.166317608913225,1.21289384959411
9241,3.27106763057452,0.975417188338282,4.68593815906834,0.179239584128115,1.46510445297627
9281,3.55718412236947,1.07003144788988,5.07827329971554,0.195939421176659,1.52151886691905
9321,3.88485288665348,1.16625111805706,5.50457644703801,0.215652041469934,1.56115665093366
9361,4.25906052369213,1.27023505082381,5.98060110674962,0.239940091412024,1.59432699697432
9401,4.58614491185884,1.36744518550975,6.48871265334704,0.267982644904962,1.73642517672968
9441,5.52362937220624,1.39171811945758,6.9297366042758,0.292223992839672,1.09569618862619
9481,5.7901118246814,1.36462082730928,7.31832737412968,0.313357265626939,1.20616997827909
9521,6.07456213942379,1.29294160404449,7.64317176887557,0.33024977819616,1.26165194828159
9561,6.3881057679058,1.198493785501,7.91395227841272,0.34349528668877,1.23943229735304
9601,6.24870062555255,1.08710352316351,8.11221255011599,0.351466342332234,1.82344700855052
9641,6.43847536071552,0.972449661244203,8.24477262608596,0.354704599632386,1.86421593375273
9681,6.95372705714239,0.839482968312431,8.2421569271868,0.347862525068285,1.13641245962796
9721,7.10690808415011,0.674931837007199,7.98088855019486,0.322404389429129,0.674110648034132
9761,6.66839927492126,0.536004136631878,7.60224012686823,0.290795579132566,0.890504456500427
9801,6.14742725158104,0.426029859630845,7.15488240629307,0.257574163341002,1.24508780003424
9841,6.0860077011967,0.332958705117251,6.60576950879429,0.221622499874418,0.442013729945694
9881,5.48957586273703,0.255127143139043,5.95784607975532,0.184625721019072,0.453287121782035
9921,5.02620286573404,0.192295006512863,5.23894275993428,0.149324095113641,0.132403308580608
9961,4.3509194391048,0.146554158840373,4.53292003531226,0.120059042070403,0.122322257541129
10001,3.72739179268661,0.116215912974299,3.91217972739079,0.0987239852527896,0.153214852580691
10041,3.17353033826967,0.0990101996432329,3.44241907682202,0.0858491505316265,0.369972216921964
10081,2.81108072688733,0.0870717147630927,3.03554752574057,0.0765172623592648,0.293332489210598
10121,2.46320652346515,0.0788376413722551,2.68168541429918,0.0698325846971575,0.306263434125756
10161,2.22929827083788,0.0724756159170603,2.35754219409834,0.0644745846976792,0.116753766318953
10201,1.97352586700616,0.0680088958580062,2.06724264763373,0.0605117803837406,0.0678528106760458
10241,1.69602036505368,0.0662449510844676,1.83646481439893,0.0586369798923423,0.152450401108421
10281,1.56066953172543,0.0654210756751643,1.63388386135588,0.0573863423991561,0.0450792037591882
10321,1.39195174740862,0.0663160435002823,1.47078092950362,0.0573354488761774,0.0518975183598805
10361,1.23659038799361,0.0689718781074963,1.34782886078972,0.0584353751196236,0.0962093155429918
10401,1.13919690229757,0.0739863461235307,1.27070355015815,0.0610411684622093,0.125555364294056
10441,1.10859190768272,0.0804947919821328,1.22161608042585,0.0643391345565051,0.091009645402097
10481,1.08327411385209,0.0867930279458943,1.17412491236856,0.0669369250772205,0.0630492468022526
10521,1.03080443436912,0.0938606562695458,1.13558256809263,0.0694534061754047,0.0790418025677729
10561,0.976045974862505,0.105367934674257,1.13912575017179,0.074272208103457,0.153503635893144
10601,0.97654963072698,0.117389109731077,1.14544922884106,0.0785901831554462,0.156872372723097
10641,0.988219615259398,0.130567217291069,1.15732640418539,0.0827541714586589,0.154420485108925
10681,0.958354248124957,0.146877173987331,1.18457893881924,0.0877909090367972,0.230396686553764
10721,1.01100582914768,0.168861009978095,1.23924038519104,0.0949845943646839,0.223173710936329
