t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
2.48,2.96460603828011,1.58231967491966,0.113704680324024,1.54288551456276,0.0667186342203159,0.0667838713154336,0.00683812222426811,0.0599457490911655,0.996471591346106,0.00132154421978347
2.485,2.9331119096082,1.57118685422303,0.11399394604333,1.54206432652968,0.0667396034087658,0.0641265391465925,0.00372002921509413,0.0604065099314983,0.996418645762493,0.00133050095724732
2.49,2.90602943110194,1.56187340387736,0.114298343333445,1.54138217938068,0.0667678419964925,0.0627091096524707,0.00183681700507445,0.0608722926473962,0.996374993924288,0.00133784615063002
2.495,2.91626672208365,1.56647163184185,0.114615715204837,1.54081845863894,0.0668021584570475,0.0642135719050423,0.00287083361213647,0.0613427382929058,0.996406370271903,0.00133463413614258
2.5,2.88959677082284,1.55736364380836,0.114927419721171,1.54020315525364,0.0668325009817094,0.0630964120646005,0.00128116670569608,0.0618152453589044,0.996363678853404,0.00134177786057509
2.505,2.90665248463814,1.56452450103261,0.115251975535028,1.53970413373237,0.0668688139461095,0.0649650286001934,0.00267262504637945,0.0622924035538139,0.996408816582756,0.00133670806123543
2.51,2.91884615035814,1.56989053196319,0.115567411231993,1.53912273804162,0.0668993093266675,0.0668668440205711,0.0040956924305413,0.0627711515900298,0.996443861027671,0.00133285469010617
2.515,2.92882308141693,1.57442904814606,0.115876143704694,1.53848090108353,0.0669253006665377,0.0688279470286905,0.00557607992427963,0.0632518671044109,0.99647418934754,0.00132954685873713
2.52,2.96478184708437,1.58876507501576,0.116179269901704,1.53778862538291,0.0669473882961557,0.0749183130668029,0.0111835718169361,0.0637347412498668,0.996556239301782,0.00131798917021358
2.525,2.96972567502897,1.59134267552464,0.116463544232258,1.53692763384553,0.0669585668580653,0.0769300352087298,0.0127121185451613,0.0642179166635686,0.996575581304144,0.00131598423372018
2.53,2.953119919691,1.58563630051216,0.116744727195255,1.53603893298847,0.0669672144202052,0.0752391048882353,0.0105353745919761,0.0647037302962592,0.996551676033281,0.0013209424863518
2.535,2.91302708083037,1.57099948844219,0.117033840993017,1.53522093584215,0.0669791460091125,0.0706627591064026,0.00546895160960416,0.0651938074967985,0.996481012452512,0.00133300322835864
2.54,2.88979791724826,1.56302813619261,0.117342950962178,1.53458054711997,0.067000695233512,0.0691381442308387,0.0034482911730527,0.065689853057786,0.996444682903552,0.00133955426439658
2.545,2.84157550059903,1.5457488150924,0.117663452063218,1.5340404706209,0.0670273018579607,0.0667730867076607,0.000582531482204671,0.066190555225456,0.996358683912146,0.00135274723827571
2.55,2.82754208749007,1.5415477109317,0.118008246347646,1.53371354094042,0.067065716805052,0.0669577100026178,0.000260042079056894,0.0666976679235609,0.996341791342255,0.0013562738816996
2.555,2.79255656909298,1.52962643200734,0.118359789557965,1.53344482925357,0.067106697407953,0.0672702372698851,6.15925289512349e-05,0.0672086447409339,0.996283146256692,0.0013650203514074
2.56,2.79102375861005,1.53020008511296,0.118728948441558,1.53332839761241,0.0671559148348313,0.067766169413101,4.12129443690081e-05,0.067724956468732,0.996291901930093,0.00136530241048224
2.565,2.77147269040746,1.52414496755017,0.119098460277335,1.53321402447731,0.0672043152179293,0.0685894698397741,0.00034529326977135,0.0682441765700027,0.996264559002417,0.00136998597742929
2.57,2.79049021895469,1.53231254531756,0.119477702168768,1.53318232801807,0.067256782704892,0.068770762193685,3.16595453529793e-06,0.0687675962391497,0.996314587279759,0.00136524623383897
2.575,2.7705349906328,1.52607158047911,0.119846597863054,1.53306099903799,0.0673028603401041,0.0694962586166672,0.00020381042375115,0.069292448192916,0.996286270028461,0.00137011544705933
2.58,2.82052667115403,1.54571680812464,0.120225503653767,1.53302414324751,0.0673531229629526,0.070491586636221,0.000670006516034965,0.069821580120186,0.996398087113646,0.00135711768988713
2.585,2.86621774697906,1.56401821790756,0.120577704849801,1.53275944342658,0.0673885785418386,0.0744016757412031,0.00405178960434611,0.070349886136857,0.996500402274711,0.00134385313825459
2.59,2.8701426536772,1.56650241927182,0.120905295821333,1.53228485607867,0.0674103970864476,0.0757196756412429,0.00484197827284488,0.070877697368398,0.996518363972618,0.00134242386768179
2.595,2.86455259264337,1.565317150201,0.121230292444457,1.53178758414271,0.0674299300339074,0.076045028194067,0.00463676106602009,0.0714082671280469,0.996517161652641,0.00134387464813804
2.6,2.87834156606061,1.57162462222976,0.12155774522619,1.53131052227919,0.0674497632780375,0.0786273554005652,0.00668499835942323,0.0719423570411419,0.996554738849076,0.00133938244587531
