t,x,filter_mean,filter_cov,smoother_mean,smoother_cov,ACI_metric,signal_part,dispersion_part,E_j,F_j
0.458,1.86702858498943,0.0647032072705136,0.131024637501422,0.162696991543592,0.0692846364617119,0.119621494923957,0.0366449468560993,0.0829765480678576,0.992867847611949,0.0139577217057033
0.459,1.88622511389925,0.0966427072629965,0.130936136965339,0.157353846946642,0.069272764284144,0.0969327267761435,0.0140749626768919,0.0828577640992516,0.992862688993454,0.0141019007917504
0.46,1.90812808670949,0.133909759493538,0.130829254182376,0.151581953720837,0.0692614452349535,0.0838975713923573,0.00119356504307525,0.0827040063492821,0.992856449585763,0.0142664687958015
0.461,1.89852158908922,0.108261874044663,0.130701311047013,0.145314564046801,0.0692508389535391,0.0877619696544678,0.00525205839710646,0.0825099112573613,0.99284896733637,0.0141956156697339
0.462,1.91866212466905,0.142056038675659,0.130585440252397,0.139273429305927,0.0692411301198465,0.0823640941003658,2.96469303528581e-05,0.0823344471700129,0.992842178438368,0.0143470996443704
0.463,1.93845802660446,0.175129337963337,0.13045045527782,0.132773429327973,0.0692322340754976,0.088998076408944,0.00687626192069098,0.0821218144882531,0.99283425442732,0.0144961732844058
0.464,1.92996510702526,0.150921226527633,0.130296890924246,0.12581726786922,0.06922432183086,0.0842907596958943,0.00241835678446745,0.0818724029114268,0.992825219789155,0.0144338470440515
0.465,1.94495077598529,0.174307112433022,0.130154811907352,0.119063705918856,0.0692175634396798,0.0933635864609089,0.0117238614484031,0.0816397250125058,0.992816841879716,0.0145470273982125
0.466,1.95159092224368,0.180685338931596,0.129999341249652,0.111963058120642,0.0692118832419388,0.0995438282565781,0.0181645223524247,0.0813793059041534,0.992807653328184,0.0145979052408276
0.467,1.97178364980146,0.214495929382737,0.12983947793841,0.104708851962419,0.0692074106208262,0.127522694853771,0.0464157841662465,0.0811069106875244,0.992798182217936,0.0147502077596205
0.468,1.99535502594103,0.255152596380952,0.129660936630053,0.0969794099148895,0.0692042027365495,0.177274299007895,0.096477619115968,0.0807966798919273,0.992787576921851,0.014927961801236
0.469,1.99272917096302,0.241549817675712,0.129460302377614,0.0886883396103838,0.0692024372474853,0.170688230804798,0.0902463189378327,0.0804419118669651,0.992775624406599,0.0149099160835861
0.47,2.0075981169544,0.264211736625655,0.129265988793974,0.0804618657355445,0.0692023244144988,0.21069200738783,0.130598989599444,0.0800930177883856,0.992764013068481,0.0150227283128791
0.471,1.99584472692514,0.231460835950633,0.129059161253132,0.0718771287598381,0.0692038405866912,0.178380155039055,0.0986638970588355,0.0797162579802192,0.992751615535928,0.0149364296296074
0.472,1.9956014537336,0.222999176446261,0.128868525921438,0.0635777246582009,0.0692071202166544,0.177971822381679,0.098609024618263,0.0793627977634163,0.992740153343497,0.0149361307591916
0.473,2.00899425838673,0.242669702728768,0.128681473061819,0.0552837867344469,0.0692120580734428,0.215446006839864,0.136435652613963,0.0790103542259007,0.992728873541729,0.0150378727049258
0.474,1.99474569530806,0.205034737320792,0.128483467325174,0.0466651622222023,0.0692186532353335,0.176236560368419,0.0976036950086011,0.0786328653598182,0.9927168974669,0.0149327981890038
0.475,1.97824419434833,0.163483237539529,0.128304015714241,0.0383909402148139,0.0692270283260544,0.13926341333448,0.0609804874885063,0.0782829258459738,0.992706011679111,0.0148106868579935
0.476,1.99342925236273,0.187088153211984,0.12814494523291,0.0305124107535021,0.0692370568947809,0.173621390703613,0.0956571602643627,0.0779642304392505,0.99269633674834,0.0149256424894233
0.477,1.96447489211396,0.120367229943403,0.127972742357962,0.0222675521413895,0.0692485937130431,0.115217148299278,0.0375999865578408,0.0776171617414372,0.992685835971204,0.0147102021799629
0.478,1.96728791044404,0.119264994092449,0.12783354437578,0.0147162970700947,0.0692617777193741,0.120076592755968,0.0427525893240543,0.077324003431914,0.99267732712581,0.0147323617379536
0.479,1.98797549018152,0.15411485456783,0.127693792438242,0.00709483575211762,0.0692763538740467,0.161661053454797,0.0846356174401595,0.0770254360146375,0.992668765756694,0.0148883954029902
0.48,1.97355871214755,0.117614674871897,0.127535044186439,-0.00102367165015655,0.0692923507837771,0.131869508276832,0.0551811361154628,0.0766883721613688,0.992659017888933,0.0147816781069472
0.481,1.97218340005097,0.108042081266018,0.127393879836088,-0.00880035745909123,0.0693099570940699,0.129960193313391,0.0535824621433794,0.0763777311700116,0.992650329346381,0.0147724908200847
0.482,1.94188740219247,0.0404359856793769,0.127256508431244,-0.0165490973558141,0.0693290484395894,0.0888281129426976,0.0127588746876633,0.0760692382550343,0.992641855750032,0.0145466279752613
0.483,1.94419615529656,0.0390587475550709,0.127152176526001,-0.0235822239352103,0.0693496174168561,0.0912451177967542,0.0154299022496238,0.0758152155471303,0.992635407923627,0.0145647341514149
0.484,1.93346312900728,0.0118863289280281,0.127047229512366,-0.0306751121199452,0.0693714015654477,0.0826854700621507,0.00712914508656719,0.0755563249755835,0.992628911399027,0.0144851404964395
0.485,1.93803205761701,0.0152092242994134,0.126954749216198,-0.0375218063697594,0.0693944264977043,0.0862668595005963,0.0109509947938146,0.0753158647067818,0.992623177697771,0.0145200869655452
0.486,1.94863371978903,0.030364493352147,0.126859204871324,-0.0444816766640791,0.069418603908711,0.0971457851054904,0.0220793957040012,0.0750663894014892,0.992617245248271,0.0146002612612008
0.487,1.96155270633509,0.0500077604520301,0.126754603422492,-0.0516970458772328,0.0694439796501939,0.115599819599888,0.0408027296491757,0.0747970899507128,0.992610740178273,0.0146978783091455
0.488,1.93667119256546,-0.00563803371436115,0.126638732360878,-0.0592245738963538,0.069470653061101,0.0858411888204609,0.0113374369560706,0.0745037518643903,0.992603521716008,0.0145123392012185
0.489,1.92202903174592,-0.0399036629000988,0.126549673101879,-0.0661708753443067,0.0694987449770763,0.076979946754481,0.00272606966370309,0.0742538770907779,0.992597964573998,0.0144033036713283
0.49,1.94377527934556,-0.00276146324099677,0.126476533401861,-0.0727826864073782,0.0695280430526286,0.0934116271646441,0.0193829304213205,0.0740286967433236,0.992593394931828,0.014566834398589
0.491,1.95680223011811,0.0172531534105167,0.126383044567235,-0.0799092334145129,0.0695584266432485,0.111112925186961,0.037348876369703,0.0737640488172584,0.992587546209824,0.0146651913471116
0.492,1.92573281637145,-0.0500700925770297,0.126278092466567,-0.0873513862432346,0.0695900933456051,0.0789784961472572,0.00550330952217148,0.0734751866250857,0.992580970020475,0.0144331510643649
0.493,1.90133869996569,-0.102643192193436,0.126205646776832,-0.0940696792093579,0.0696231660581144,0.0735310942566677,0.000291211711858382,0.0732398825448093,0.992576424268335,0.0142508708782417
