index,t,objective,peak
537,2.68,1.38813368216143,0.403043590571108
538,2.685,1.39084366426241,0.405276328327146
539,2.69,1.38895974681271,0.407518075522829
540,2.695,1.39165124301526,0.409768375155754
541,2.7,1.38977742150277,0.412026933540646
542,2.705,1.39247127503963,0.414293891431762
543,2.71,1.39059452321912,0.416569771574464
544,2.715,1.39327866508954,0.41885427946674
545,2.72,1.39138264096852,0.421147849481912
546,2.725,1.39403764991454,0.423450075266611
547,2.73,1.39213570780369,0.425760657576175
548,2.735,1.39479297228044,0.428079568069977
549,2.74,1.39289952813778,0.430406810822679
550,2.745,1.39554029773173,0.432742841131751
551,2.75,1.39366333476134,0.435087066661374
552,2.755,1.3963017129386,0.437440072867004
553,2.76,1.39442121632398,0.439802085966975
554,2.765,1.39705177404645,0.442173201843213
555,2.77,1.39516696198213,0.444553472490292
556,2.775,1.39778790432947,0.44694261484667
557,2.78,1.39588086808716,0.449340684938436
558,2.785,1.39843096539498,0.451747913557235
559,2.79,1.39650706691765,0.45416334039352
560,2.795,1.39905686624219,0.456586894516933
561,2.8,1.39711695479438,0.45901880859703
562,2.805,1.39967019644453,0.461458850340021
563,2.81,1.3977608242748,0.463906965980925
564,2.815,1.40032225331546,0.466363516336484
565,2.82,1.39842419372408,0.46882853148066
566,2.825,1.40098881189304,0.471302148551612
567,2.83,1.39909233448077,0.473784582195997
568,2.835,1.40164933293214,0.476275869013959
569,2.84,1.39974272304645,0.47877590130807
570,2.845,1.40229396836287,0.481285732712266
571,2.85,1.40037260396984,0.483804815778312
572,2.855,1.40292614377243,0.486332413570041
573,2.86,1.40100447986954,0.488868961704606
574,2.865,1.40354846564658,0.491414512285534
575,2.87,1.40163009661059,0.493968746573531
576,2.875,1.40416669565448,0.496532313546983
577,2.88,1.40224432226004,0.499104969833685
578,2.885,1.40476729959112,0.501686910783359
579,2.89,1.40284030525226,0.504277796829895
580,2.895,1.40535299798364,0.506877734909649
581,2.9,1.40343090622167,0.509486321817868
582,2.905,1.40593335019453,0.512104086489594
583,2.91,1.40400368214998,0.51473167880567
584,2.915,1.40650368121975,0.517368094738415
585,2.92,1.40457380182177,0.520013622898915
586,2.925,1.4070621848044,0.522668333473661
587,2.93,1.40510661433876,0.525331926478983
588,2.935,1.40756244229508,0.528005165557627
589,2.94,1.40562708371047,0.530688727978442
590,2.945,1.40809211069435,0.533382250192753
591,2.95,1.40616005461017,0.536085581279641
592,2.955,1.40861463020217,0.538798465979886
593,2.96,1.40668572070782,0.541521234468017
594,2.965,1.40913262258599,0.544253672880687
595,2.97,1.40719253877313,0.54699550347872
596,2.975,1.40964045489634,0.549747428917445
597,2.98,1.40770016663061,0.55250890751066
598,2.985,1.41014359040607,0.555280261431553
599,2.99,1.40819887391486,0.558061129163167
600,2.995,1.41062019218693,0.560851015325114
601,3,1.40866105409345,0.563650691933773
602,3.005,1.41108321326604,0.566460584643413
603,3.01,1.40913020530215,0.569280481185772
604,3.015,1.41155237623822,0.572110475535564
605,3.02,1.40959087412781,0.574950515688673
606,3.025,1.41199753475676,0.577799765854431
607,3.03,1.41002818506709,0.580658059169367
608,3.035,1.41241784205832,0.58352547315957
609,3.04,1.41045418982712,0.586401644871385
610,3.045,1.41285031889189,0.589286585823744
611,3.05,1.41088302379468,0.592180664477712
612,3.055,1.41324333674198,0.595084554169984
613,3.06,1.41127034573578,0.597997177918344
614,3.065,1.41362456376237,0.600918632816584
615,3.07,1.41165270770672,0.603848834926121
616,3.075,1.41397944112467,0.606788081964661
617,3.08,1.41195826583852,0.609736408717369
618,3.085,1.41423204516611,0.61269326168575
619,3.09,1.41214293369528,0.615658533267216
620,3.095,1.41433229837094,0.618631963903181
621,3.1,1.41221574805693,0.621612928306354
622,3.105,1.41441920780584,0.624601182299526
623,3.11,1.41235141997892,0.627596718440486
624,3.115,1.41460672218899,0.630599585719249
625,3.12,1.41254269960747,0.633610467783478
626,3.125,1.41477147529588,0.636629404105133
627,3.13,1.41269240749489,0.639656257149443
628,3.135,1.41492060891244,0.642690817998339
629,3.14,1.41284756733266,0.645733132413728
630,3.145,1.41503974366456,0.648783362806572
631,3.15,1.4128521663498,0.651841854690344
632,3.155,1.41490476525219,0.654908120197008
633,3.16,1.41267548448316,0.657981146105575
634,3.165,1.41474029021674,0.661060744072273
635,3.17,1.41256308954658,0.664146617659675
636,3.175,1.4145740978431,0.667239750795412
637,3.18,1.41236643691763,0.670339423297847
638,3.185,1.41425385708983,0.673446154705768
639,3.19,1.41193847333316,0.676559502665726
640,3.195,1.41387617259865,0.67967828299097
641,3.2,1.41161313138836,0.682802869676774
642,3.205,1.41349488103908,0.68593379861697
643,3.21,1.41112413587928,0.68907117986403
644,3.215,1.41298141540637,0.692214089695559
645,3.22,1.41060263392842,0.695362630241369
646,3.225,1.4124238435904,0.698516677504171
647,3.23,1.40991198024685,0.701676723641437
648,3.235,1.41165245507304,0.704842087910908
649,3.24,1.40924014085964,0.70801180705632
650,3.245,1.41106518504764,0.711186164862772
