t,x,L_x,f_x,L_y,f_y
9.77,5.03146367659778,0.503146367659778,-2.01258547063911,-0.912585470639114,0
9.775,5.01465775676285,0.501465775676285,-2.00586310270514,-0.905863102705141,0
9.78,5.00710057124009,0.500710057124009,-2.00284022849604,-0.902840228496037,0
9.785,4.96074045956822,0.496074045956822,-1.98429618382729,-0.884296183827287,0
9.79,4.95057901660347,0.495057901660347,-1.98023160664139,-0.880231606641387,0
9.795,4.93196650185962,0.493196650185962,-1.97278660074385,-0.872786600743846,0
9.8,4.9146748585551,0.491467485855511,-1.96586994342204,-0.865869943422042,0
9.805,4.93073071128413,0.493073071128413,-1.97229228451365,-0.872292284513651,0
9.81,4.91731014771066,0.491731014771066,-1.96692405908427,-0.866924059084266,0
9.815,4.8864077183564,0.48864077183564,-1.95456308734256,-0.854563087342559,0
9.82,4.89416912211646,0.489416912211646,-1.95766764884658,-0.857667648846582,0
9.825,4.9006183641159,0.49006183641159,-1.96024734564636,-0.860247345646361,0
9.83,4.86957488464154,0.486957488464155,-1.94782995385662,-0.847829953856618,0
9.835,4.86111524873868,0.486111524873868,-1.94444609949547,-0.844446099495472,0
9.84,4.82323267131856,0.482323267131856,-1.92929306852742,-0.829293068527425,0
9.845,4.84902318904351,0.484902318904352,-1.93960927561741,-0.839609275617406,0
9.85,4.86146874901832,0.486146874901832,-1.94458749960733,-0.844587499607326,0
9.855,4.87309361276876,0.487309361276876,-1.9492374451075,-0.849237445107502,0
9.86,4.87379164286644,0.487379164286644,-1.94951665714657,-0.849516657146575,0
9.865,4.83976027538948,0.483976027538948,-1.93590411015579,-0.835904110155791,0
9.87,4.84262304947219,0.484262304947219,-1.93704921978888,-0.837049219788877,0
9.875,4.83281937697496,0.483281937697496,-1.93312775078998,-0.833127750789985,0
9.88,4.83256904273836,0.483256904273836,-1.93302761709534,-0.833027617095343,0
9.885,4.8222886359965,0.48222886359965,-1.9289154543986,-0.8289154543986,0
9.89,4.82719207278781,0.482719207278781,-1.93087682911512,-0.830876829115125,0
9.895,4.82464763751398,0.482464763751398,-1.92985905500559,-0.829859055005592,0
9.9,4.78782533808927,0.478782533808927,-1.91513013523571,-0.815130135235707,0
9.905,4.75451097849222,0.475451097849222,-1.90180439139689,-0.801804391396888,0
9.91,4.77089918599714,0.477089918599714,-1.90835967439886,-0.808359674398857,0
9.915,4.74076106868437,0.474076106868437,-1.89630442747375,-0.796304427473749,0
9.92,4.71846861641313,0.471846861641313,-1.88738744656525,-0.787387446565254,0
9.925,4.70365097865335,0.470365097865335,-1.88146039146134,-0.78146039146134,0
9.93,4.71442262203704,0.471442262203704,-1.88576904881481,-0.785769048814814,0
9.935,4.72279644566016,0.472279644566016,-1.88911857826406,-0.789118578264063,0
9.94,4.73696877071832,0.473696877071832,-1.89478750828733,-0.794787508287329,0
9.945,4.74179478802187,0.474179478802187,-1.89671791520875,-0.796717915208749,0
9.95,4.73821475256687,0.473821475256687,-1.89528590102675,-0.79528590102675,0
9.955,4.73856290561636,0.473856290561636,-1.89542516224654,-0.795425162246544,0
9.96,4.75672782593359,0.475672782593359,-1.90269113037344,-0.802691130373436,0
9.965,4.76206467406076,0.476206467406076,-1.9048258696243,-0.804825869624305,0
9.97,4.74447780647177,0.474447780647177,-1.89779112258871,-0.797791122588708,0
9.975,4.72389399440048,0.472389399440048,-1.88955759776019,-0.789557597760193,0
9.98,4.74785958266013,0.474785958266013,-1.89914383306405,-0.799143833064053,0
9.985,4.78213722526384,0.478213722526384,-1.91285489010553,-0.812854890105534,0
9.99,4.77593866991967,0.477593866991967,-1.91037546796787,-0.810375467967867,0
9.995,4.76539467333567,0.476539467333567,-1.90615786933427,-0.806157869334269,0
